country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,target_2y,target_6m
United Kingdom,Europe,0,0,0,1,0,0,0,0,6.551080335,0,2.564949357,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,7.313220387,0,2.63905733,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.382026635,0,2.708050201,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.010635294,0,2.772588722,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,3.912023005,0,2.833213344,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,9.210340372,0,2.890371758,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,5.298317367,0,2.944438979,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,12.91851007,0,2.995732274,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.094344562,0,3.044522438,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,3.091042453,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,4.605170186,0,3.135494216,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,3.17805383,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,3.218875825,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,3.258096538,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,4.605170186,0,3.295836866,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,9.903487553,0,3.33220451,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,10.04324949,0,3.36729583,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,6.907755279,0,3.401197382,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,3.433987204,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,8.006367568,0,3.465735903,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,12.4292162,0,3.496507561,Parliamentary,5,1,4,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,72,3,0,5,5,7,0,1,0.70481,74.87,24.29432,18.10858,0.881,40563.33732,1.75E+12,2.48566,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0.693147181,0,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,1.098612289,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,13.52782849,0,1.386294361,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.703782475,0,1.609437912,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,1.945910149,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.079441542,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,8.517193191,0,2.197224577,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,12.20607265,0,2.302585093,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,11.00209984,0,2.397895273,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,9.392661929,0,2.48490665,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,9.903487553,0,2.564949357,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,2.63905733,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,7.312553498,0,2.708050201,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.772588722,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,9.903487553,0,2.833213344,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.890371758,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.944438979,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,11.60823564,0.693147181,2.995732274,Parliamentary,6,1,3,1,1,1,0,0,0,658,0,0,0,7,7,3,0,1,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,73,3,0,6,6,7,0,1,0.70583,74.89,23.92962,17.74137,0.885,41598.21174,1.83E+12,2.55206,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.382026635,0,0,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.551080335,0,0.693147181,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,4.605170186,0,1.098612289,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,1.386294361,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,1.609437912,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,6.907755279,0,1.945910149,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.079441542,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,1,1,0,0,0,5.991464547,0,2.197224577,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,2.302585093,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,6.214608098,0,2.397895273,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.857933154,0,2.48490665,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,6.907755279,0,2.564949357,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,8.987196821,0,2.63905733,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.708050201,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.991464547,0,2.772588722,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.833213344,Parliamentary,7,1,2,1,1,1,0,0,0,658,0,0,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,74,3,0,7,7,7,0,1,0.6749,74.89,23.82365,17.51866,0.892,42336.55418,1.94E+12,2.49782,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,0,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,0.693147181,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,0,1,0,0,3.912023005,0,1.098612289,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,0,1,0,0,3.912023005,0,1.386294361,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,6.907755279,0.693147181,1.609437912,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,3.912023005,0,1.945910149,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,2.079441542,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,0,1,0,0,4.605170186,0,2.197224577,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,5.703782475,0,2.302585093,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,1,0,0,0,1,0,0,0,6.907755279,1.098612289,2.397895273,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,1,0,0,0,0,0,0,4.605170186,0,2.48490665,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.564949357,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.010635294,0,2.63905733,Parliamentary,8,1,1,1,1,1,0,0,0,658,0,1,0,7,7,3,0,0,0.407000008,0.552999992,0.627659559,1,0.53668189,1.11E-16,75,3,0,8,8,7,0,1,0.7034,75.22,25.0573,17.72378,0.897,43137.25515,2E+12,2.4342,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,5.298317367,0,0,Parliamentary,9,1,4,1,1,1,0,0,0,645,0,0,0,7,7,3,0,1,0.351899986,0.648099976,0.550387621,1,0.594192982,0,76,3,0,9,9,7,0,1,0.57745,75.57,27.27412,18.03786,0.896,43927.88602,2.12E+12,2.37309,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,6.907755279,0,0.693147181,Parliamentary,9,1,4,1,1,1,0,0,0,645,0,0,0,7,7,3,0,1,0.351899986,0.648099976,0.550387621,1,0.594192982,0,76,3,0,9,9,7,0,1,0.57745,75.57,27.27412,18.03786,0.896,43927.88602,2.12E+12,2.37309,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.098612289,Parliamentary,9,1,4,1,1,1,0,0,0,645,0,0,0,7,7,3,0,1,0.351899986,0.648099976,0.550387621,1,0.594192982,0,76,3,0,9,9,7,0,1,0.57745,75.57,27.27412,18.03786,0.896,43927.88602,2.12E+12,2.37309,0,0
United Kingdom,Europe,0,0,0,0,1,0,0,0,9.61580548,0,1.386294361,Parliamentary,9,1,4,1,1,1,0,0,0,645,0,0,0,7,7,3,0,1,0.351899986,0.648099976,0.550387621,1,0.594192982,0,76,3,0,9,9,7,0,1,0.57745,75.57,27.27412,18.03786,0.896,43927.88602,2.12E+12,2.37309,0,0
