country,region,protesterviolence,startdate,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,year_scode,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Niger,Africa,1,1993.465982,0,0,0,1,0,0,0,1993_NIR,4.317488114,0,0.693147181,Assembly-Elected President,6,1,0,3,1,1,1,1,0,93,0,1,1,2,3,0,0,0,0.995199966,0,1,1,0,0,6,1,0,6,6,7,0,1,0.13801,80.37,10.90926,6.53134,0.231,443.91508,6807437978,0,1,1,1,1,1,1,6,0,6,1,2,0,0,0,0,0,1
Niger,Africa,1,1993.610731,1,0,0,0,0,0,0,1993_NIR,3.912023005,1.386294361,1.098612289,Assembly-Elected President,6,1,0,3,1,1,1,1,0,93,0,1,1,2,3,0,0,0,0.995199966,0,1,1,0,0,6,1,0,6,6,7,0,1,0.13801,80.37,10.90926,6.53134,0.231,443.91508,6807437978,0,1,1,1,1,1,1,6,0,6,1,2,0,0,0,0,0,1
Niger,Africa,1,1993.707763,0,0,0,1,0,0,0,1993_NIR,3.912023005,0,1.386294361,Assembly-Elected President,6,1,0,3,1,1,1,1,0,93,0,1,1,2,3,0,0,0,0.995199966,0,1,1,0,0,6,1,0,6,6,7,0,1,0.13801,80.37,10.90926,6.53134,0.231,443.91508,6807437978,0,1,1,1,1,1,1,6,0,6,1,2,0,0,0,0,0,1
Niger,Africa,1,1994.099772,1,0,0,0,0,0,0,1994_NIR,6.214608098,0.693147181,0,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1994.11347,1,0,0,0,0,0,0,1994_NIR,4.605170186,0,0.693147181,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.11895,0,0,0,1,0,0,0,1994_NIR,3.912023005,0,1.098612289,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.132648,0,0,0,1,0,0,0,1994_NIR,8.987196821,0,1.386294361,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.154566,0,0,0,1,0,0,0,1994_NIR,6.907755279,0,1.609437912,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1994.277397,1,0,0,1,0,0,0,1994_NIR,4.605170186,0,1.791759469,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1994.377169,0,0,0,1,0,0,0,1994_NIR,3.912023005,0,1.945910149,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1994.624429,1,0,0,0,0,0,0,1994_NIR,4.605170186,0,2.079441542,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.815753,0,0,0,1,0,0,0,1994_NIR,4.605170186,0,2.197224577,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.968721,0,0,0,1,0,0,0,1994_NIR,8.517193191,0,2.302585093,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1994.97968,0,0,0,1,0,0,0,1994_NIR,4.605170186,0,2.397895273,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1995.019178,1,0,0,1,0,0,0,1994_NIR,4.605170186,0,2.48490665,Presidential,1,1,4,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,1,3,1,1,1,7,0,1,0.13307,80.33,13.14103,12.98262,0.235,436.95832,7061900679,1.23237,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1995.226941,0,0,0,1,0,0,0,1995_NIR,8.006367568,0,0,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1995.505479,0,0,0,1,0,0,0,1995_NIR,3.912023005,0,0.693147181,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1995.554795,0,0,0,1,0,0,0,1995_NIR,3.912023005,0,1.098612289,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1995.560274,1,0,0,0,0,0,0,1995_NIR,3.912023005,0.693147181,1.386294361,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1995.579452,0,0,0,1,0,0,0,1995_NIR,4.605170186,0,1.609437912,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,1996.038356,0,0,0,1,0,0,0,1995_NIR,7.60090246,0,1.791759469,Presidential,2,1,3,3,1,1,0,0,0,83,0,0,0,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,2,3,0,2,2,7,1,1,0.27437,80.27,14.53805,12.03335,0.24,432.50668,7411844783,0.97098,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,1996.607991,0,0,0,1,0,0,0,1996_NIR,3.912023005,0,0,Presidential,3,1,0,3,1,1,0,0,0,83,0,1,1,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,3,3,0,3,3,1,0,0,0.26537,80.34,15.29592,14.66728,0.244,418.12426,7657508965,0.8614,1,1,1,1,1,0,3,0,3,0,0,1,1,0,0,0,1
Niger,Africa,1,1996.610731,0,0,0,1,0,0,0,1996_NIR,4.605170186,0,0.693147181,Presidential,3,1,0,3,1,1,0,0,0,83,0,1,1,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,3,3,0,3,3,1,0,0,0.26537,80.34,15.29592,14.66728,0.244,418.12426,7657508965,0.8614,1,1,1,1,1,0,3,0,3,0,0,1,1,0,0,0,1
Niger,Africa,1,1996.61347,0,0,0,1,0,0,0,1996_NIR,4.605170186,0,1.098612289,Presidential,3,1,0,3,1,1,0,0,0,83,0,1,1,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,3,3,0,3,3,1,0,0,0.26537,80.34,15.29592,14.66728,0.244,418.12426,7657508965,0.8614,1,1,1,1,1,0,3,0,3,0,0,1,1,0,0,0,1
Niger,Africa,0,1996.657306,0,0,0,1,0,0,0,1996_NIR,3.912023005,0,1.386294361,Presidential,3,1,0,3,1,1,0,0,0,83,0,1,1,7,7,0,0,0,0,0,0.638554215,0.294766814,0.758301556,0.718795359,3,3,0,3,3,1,0,0,0.26537,80.34,15.29592,14.66728,0.244,418.12426,7657508965,0.8614,1,1,1,1,1,0,3,0,3,0,0,1,1,0,0,0,1
Niger,Africa,0,1997.107991,1,0,0,1,0,0,0,1997_NIR,6.214608098,0,0,Presidential,1,1,4,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,4,3,0.5,1,1,1,0,0,0.25639,80.38,13.53789,13.63018,0.248,409.84668,7926321963,0.93259,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1997.11347,0,0,0,1,0,0,0,1997_NIR,6.907755279,0,0.693147181,Presidential,1,1,4,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,4,3,0.5,1,1,1,0,0,0.25639,80.38,13.53789,13.63018,0.248,409.84668,7926321963,0.93259,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,0,1997.132648,0,0,0,1,0,0,0,1997_NIR,7.60090246,0,1.098612289,Presidential,1,1,4,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,4,3,0.5,1,1,1,0,0,0.25639,80.38,13.53789,13.63018,0.248,409.84668,7926321963,0.93259,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,0,1997.952283,1,0,0,1,0,0,0,1997_NIR,6.907755279,0,1.386294361,Presidential,1,1,4,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,4,3,0.5,1,1,1,0,0,0.25639,80.38,13.53789,13.63018,0.248,409.84668,7926321963,0.93259,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,0,1998.135388,1,0,0,0,0,0,0,1998_NIR,6.907755279,0,0,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,0,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,0,1998.191324,0,0,0,1,0,0,0,1998_NIR,4.605170186,0,0.693147181,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,0,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.224201,1,0,0,1,0,0,0,1998_NIR,3.912023005,2.197224577,1.098612289,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,0,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.23516,1,0,0,1,0,0,0,1998_NIR,3.912023005,1.098612289,1.386294361,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,0,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.2379,1,0,0,1,0,0,0,1998_NIR,3.912023005,1.098612289,1.609437912,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,0,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.36895,0,0,0,0,0,1,0,1998_NIR,3.912023005,0,1.791759469,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,1,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.382648,0,0,0,0,0,1,0,1998_NIR,3.912023005,0,1.945910149,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,1,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.385388,0,0,0,0,0,1,0,1998_NIR,3.912023005,0,2.079441542,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,1,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.404566,0,0,0,0,0,1,0,1998_NIR,3.912023005,0,2.197224577,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,1,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1998.422146,0,0,0,0,0,1,0,1998_NIR,3.912023005,0,2.302585093,Presidential,2,1,3,3,1,1,1,0,0,80,0,0,0,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,5,3,0,2,2,1,1,0,0.24758,80.37,13.97005,14.62663,0.255,435.01131,8932003644,1.06122,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Niger,Africa,1,1999.465982,1,0,0,0,0,0,0,1999_NIR,4.605170186,0.693147181,0,Presidential,3,1,2,3,1,1,1,0,0,80,0,1,1,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,6,3,0,3,3,0,1,0,0.23905,80.44,12.65566,11.19953,0.259,418.7985,9068072124,1.16691,1,1,1,1,1,1,6,0,6,1,3,0,0,0,0,0,1
Niger,Africa,1,1999.748858,0,0,0,1,0,0,0,1999_NIR,4.605170186,0,0.693147181,Presidential,3,1,2,3,1,1,1,0,0,80,0,1,1,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,6,3,0,3,3,0,1,0,0.23905,80.44,12.65566,11.19953,0.259,418.7985,9068072124,1.16691,1,1,1,1,1,1,6,0,6,1,3,0,0,0,0,0,1
Niger,Africa,0,1999.965982,1,0,0,0,0,0,0,1999_NIR,4.605170186,0,1.098612289,Presidential,3,1,2,3,1,1,1,0,0,80,0,1,1,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,6,3,0,3,3,0,1,0,0.23905,80.44,12.65566,11.19953,0.259,418.7985,9068072124,1.16691,1,1,1,1,1,1,6,0,6,1,3,0,0,0,0,0,1
Niger,Africa,0,2000.084932,0,0,0,1,0,0,0,1999_NIR,3.912023005,0,1.386294361,Presidential,3,1,2,3,1,1,1,0,0,80,0,1,1,7,7,0,0,0,0.485800018,0.495400009,0.612500012,1,0.480696201,0,6,3,0,3,3,5,0,0,0.23905,80.44,12.65566,11.19953,0.259,418.7985,9068072124,1.16691,1,1,1,1,1,1,6,0,6,1,3,0,0,0,0,0,1
Niger,Africa,1,2000.48242,1,0,0,0,0,0,0,2000_NIR,4.605170186,0,0,Presidential,1,1,4,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,7,3,0.666666687,1,1,5,0,1,0.23077,80.53,14.3397,13.14221,0.262,399.07279,9177552002,1.16461,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2000.713242,0,0,0,1,0,0,1,2000_NIR,4.605170186,0,0.693147181,Presidential,1,1,4,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,7,3,0.666666687,1,1,5,0,1,0.23077,80.53,14.3397,13.14221,0.262,399.07279,9177552002,1.16461,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2000.919406,1,0,0,0,0,0,0,2000_NIR,6.907755279,0,1.098612289,Presidential,1,1,4,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,7,3,0.666666687,1,1,5,0,1,0.23077,80.53,14.3397,13.14221,0.262,399.07279,9177552002,1.16461,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2000.933105,1,0,0,0,0,0,0,2000_NIR,6.907755279,0,1.386294361,Presidential,1,1,4,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,7,3,0.666666687,1,1,5,0,1,0.23077,80.53,14.3397,13.14221,0.262,399.07279,9177552002,1.16461,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2000.968721,0,0,0,1,0,0,1,2000_NIR,6.907755279,0,1.609437912,Presidential,1,1,4,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,7,3,0.666666687,1,1,5,0,1,0.23077,80.53,14.3397,13.14221,0.262,399.07279,9177552002,1.16461,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.151826,1,0,0,0,0,0,0,2001_NIR,4.605170186,0,0,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2001.183105,1,0,0,0,0,0,0,2001_NIR,4.605170186,0,0.693147181,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.199543,0,0,0,1,0,0,0,2001_NIR,4.605170186,0,1.098612289,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2001.224201,1,0,0,1,0,0,0,2001_NIR,4.605170186,0,1.386294361,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2001.226941,0,0,0,1,0,0,0,2001_NIR,4.605170186,0,1.609437912,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.296575,0,0,0,1,0,0,0,2001_NIR,6.907755279,0,1.791759469,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.355251,0,0,0,1,0,0,0,2001_NIR,6.907755279,0,1.945910149,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.36621,0,0,0,1,0,0,0,2001_NIR,8.517193191,0,2.079441542,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.452283,0,0,0,1,0,0,0,2001_NIR,6.907755279,0,2.197224577,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2001.557534,0,0,0,1,0,0,0,2001_NIR,8.006367568,0,2.302585093,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2001.605251,0,0,0,1,0,0,0,2001_NIR,6.907755279,0,2.397895273,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2001.748858,0,0,0,1,0,0,0,2001_NIR,4.605170186,0,2.48490665,Presidential,2,1,3,3,1,1,1,0,0,83,0,0,0,7,7,0,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,8,3,0,2,2,5,0,1,0.22352,80.61,13.45581,13.79243,0.268,412.78538,10099287825,1.32016,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2002.127169,0,0,0,1,0,0,0,2002_NIR,4.605170186,0,0,Presidential,3,1,2,3,1,1,1,0,0,83,0,0,0,7,7,1,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,9,3,0,3,3,5,0,1,0.21621,80.69,11.91881,14.62602,0.273,417.5046,10807948969,0.96335,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,1,2002.160046,0,0,0,1,0,0,0,2002_NIR,4.605170186,0,0.693147181,Presidential,3,1,2,3,1,1,1,0,0,83,0,0,0,7,7,1,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,9,3,0,3,3,5,0,1,0.21621,80.69,11.91881,14.62602,0.273,417.5046,10807948969,0.96335,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2002.191324,0,0,1,1,0,0,0,2002_NIR,7.824046011,0,1.098612289,Presidential,3,1,2,3,1,1,1,0,0,83,0,0,0,7,7,1,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,9,3,0,3,3,5,0,1,0.21621,80.69,11.91881,14.62602,0.273,417.5046,10807948969,0.96335,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Niger,Africa,0,2002.199543,0,0,0,1,0,0,0,2002_NIR,3.912023005,0,1.386294361,Presidential,3,1,2,3,1,1,1,0,0,83,0,0,0,7,7,1,0,0,0,0,0.662650585,0.572892547,0.708198607,0.435016841,9,3,0,3,3,5,0,1,0.21621,80.69,11.91881,14.62602,0.273,417.5046,10807948969,0.96335,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
