,country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,execrel,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target
14464,Thailand,Asia,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.9459101490553132,Parliamentary,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Thailand,480.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6583333611488342,0.5631042122840881,0.6405473947525024,0.4382827579975128,3.0,3.0,0.0,3.0,2.0,5,1
10226,Namibia,Africa,0,0,0,0,0,1,0,1,3.912023005428146,0.0,2.1972245773362196,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Namibia,72.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.7526999664306641,0.23420000076293945,0.75,1.0,0.42816898226737976,0.0,20.0,1.0,0.0,20.0,6.0,5,0
2392,Chile,South America,0,0,0,0,1,0,0,0,8.006367567650246,0.0,1.0986122886681098,Presidential,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.44360000610351563,0.4884000015258789,0.4749999940395355,1.0,0.5445378422737122,0.0,21.0,5.0,1.0,1.0,1.0,7,0
470,Mexico,North America,0,0,0,0,1,0,0,0,5.703782474656201,1.3862943611198906,0.0,Presidential,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,Mexico,500.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.2842942476272583,1.0,0.673995852470398,0.0,71.0,5.0,0.25,4.0,1.0,6,0
10227,Namibia,Africa,0,0,0,0,1,0,0,0,4.0943445622221,0.0,2.302585092994046,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Namibia,72.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.7526999664306641,0.23420000076293945,0.75,1.0,0.42816898226737976,0.0,20.0,1.0,0.0,20.0,6.0,5,0
7663,Senegal,Africa,0,0,0,0,0,1,0,0,6.907755278982137,0.0,1.6094379124341003,Presidential,10.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,Senegal,150.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.6920999908447265,0.30389999389648437,0.8733333349227905,1.0,0.23717622458934784,0.0,32.0,2.0,0.0,10.0,9.0,5,0
12768,Taiwan,Asia,0,0,0,0,1,0,0,0,3.912023005428146,0.6931471805599453,1.791759469228055,Presidential,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,Taiwan,113.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.752212405204773,0.9094809889793396,0.4320480525493622,0.09159664064645767,14.0,3.0,0.0,2.0,2.0,7,0
2393,Chile,South America,0,0,0,0,1,0,0,0,8.006367567650246,0.0,1.3862943611198906,Presidential,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.44360000610351563,0.4884000015258789,0.4749999940395355,1.0,0.5445378422737122,0.0,21.0,5.0,1.0,1.0,1.0,7,0
8252,Liberia,Africa,1,0,1,0,0,0,0,0,3.912023005428146,0.0,0.0,Presidential,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Liberia,64.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.14100000381469727,0.750999984741211,0.140625,0.8024691343307495,0.8956680297851562,0.2222222238779068,5.0,5.0,0.0,5.0,5.0,6,0
10067,South Africa,Africa,1,1,0,0,0,0,0,0,9.210340371976184,0.0,0.6931471805599453,Assembly-Elected President,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,South Africa,400.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,1.0,0.667300033569336,0.3252000045776367,0.6700000166893005,0.9705947637557983,0.5296922326087952,0.0295153446495533,80.0,2.0,1.0,16.0,1.0,7,0
9099,Kenya,Africa,0,0,0,0,1,0,0,1,3.912023005428146,0.0,3.2188758248682006,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
2624,Uruguay,South America,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Presidential,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Uruguay,99.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.5050504803657532,1.0,0.6297670602798462,1.1102230246251565e-16,26.0,2.0,1.0,6.0,1.0,7,0
6704,Russia,Europe,0,0,1,0,0,0,0,0,7.600902459542082,0.0,2.302585092994046,Presidential,2.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,Russia,450.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.6430000305175781,0.2745000076293945,0.699999988079071,1.0,0.4799901247024536,0.0,19.0,2.0,0.0,7.0,2.0,4,0
2394,Chile,South America,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.6094379124341003,Presidential,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.44360000610351563,0.4884000015258789,0.4749999940395355,1.0,0.5445378422737122,0.0,21.0,5.0,1.0,1.0,1.0,7,0
2991,United Kingdom,Europe,0,0,0,0,1,0,0,0,6.214608098422191,0.0,1.6094379124341003,Parliamentary,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,645.0,0.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,0.35189998626708985,0.6480999755859375,0.5503876209259033,1.0,0.5941929817199707,0.0,80.0,3.0,0.0,13.0,3.0,7,0
4586,Germany,Europe,0,0,1,0,1,0,0,0,6.907755278982137,0.0,1.3862943611198906,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
10068,South Africa,Africa,0,1,0,0,0,0,0,0,6.907755278982137,0.0,1.0986122886681098,Assembly-Elected President,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,South Africa,400.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,1.0,0.667300033569336,0.3252000045776367,0.6700000166893005,0.9705947637557983,0.5296922326087952,0.0295153446495533,80.0,2.0,1.0,16.0,1.0,7,0
5218,Italy,Europe,1,0,0,0,1,0,0,0,6.214608098422191,0.0,0.6931471805599453,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Italy,630.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,0.5460317730903625,0.674688994884491,0.6781487464904785,0.32625940442085266,63.0,4.0,0.0,2.0,2.0,7,0
13546,Pakistan,Asia,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.6094379124341003,Assembly-Elected President,2.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,Pakistan,336.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.2589285671710968,1.0,0.8753849864006042,0.0,2.0,4.0,0.0,2.0,2.0,5,0
2259,Paraguay,South America,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.0,Presidential,2.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,Paraguay,80.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.38749998807907104,0.7648283243179321,0.7167721390724182,0.2430107593536377,35.0,5.0,0.0,2.0,2.0,7,0
6705,Russia,Europe,0,0,0,0,1,0,0,0,5.991464547107982,0.0,2.3978952727983707,Presidential,2.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,Russia,450.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.6430000305175781,0.2745000076293945,0.699999988079071,1.0,0.4799901247024536,0.0,19.0,2.0,0.0,7.0,2.0,4,0
13317,India,Asia,0,0,0,1,0,0,0,0,4.605170185988092,0.0,2.0794415416798357,Parliamentary,6.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,India,543.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.4807339310646057,1.0,0.6614679098129272,0.0,61.0,4.0,0.5,6.0,1.0,7,0
9628,Mozambique,Africa,1,0,0,0,0,1,0,0,3.912023005428146,0.6931471805599453,1.3862943611198906,Presidential,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Mozambique,250.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.7466000366210938,0.17690000534057618,0.7639999985694885,1.0,0.37516462802886963,0.0,16.0,2.0,0.3333333432674408,16.0,1.0,4,0
13547,Pakistan,Asia,1,0,0,0,1,0,0,0,3.912023005428146,0.0,1.791759469228055,Assembly-Elected President,2.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,Pakistan,336.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.2589285671710968,1.0,0.8753849864006042,0.0,2.0,4.0,0.0,2.0,2.0,5,0
5219,Italy,Europe,1,0,1,0,1,0,0,0,4.605170185988092,3.9512437185814275,1.0986122886681098,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Italy,630.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,0.5460317730903625,0.674688994884491,0.6781487464904785,0.32625940442085266,63.0,4.0,0.0,2.0,2.0,7,0
9100,Kenya,Africa,1,0,1,0,0,0,0,0,4.605170185988092,0.0,3.258096538021482,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
4587,Germany,Europe,0,0,1,0,1,0,0,0,6.907755278982137,0.0,1.6094379124341003,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
9101,Kenya,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,3.295836866004329,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
8521,Cameroon,Africa,1,0,0,0,1,0,1,0,3.912023005428146,0.6931471805599453,0.6931471805599453,Presidential,28.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Cameroon,163.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.8780487775802612,0.9459876418113708,0.2640281617641449,0.05439005419611931,18.0,2.0,0.0,28.0,2.0,2,0
4032,France,Europe,0,1,0,0,0,0,0,0,11.289781913656018,0.0,0.6931471805599453,Parliamentary,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,France,580.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3814999771118164,0.42330001831054687,0.5775862336158752,0.8772822618484497,0.6042101979255676,0.12308517098426819,80.0,4.0,0.0,8.0,3.0,7,0
702,Honduras,Central America,0,1,0,0,0,0,0,0,6.907755278982137,0.0,0.0,Presidential,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,Honduras,128.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.5546875,1.0,0.5701279640197754,0.0,29.0,2.0,0.6666666865348816,1.0,1.0,5,0
10228,Namibia,Africa,1,0,0,0,1,0,0,0,3.912023005428146,0.0,2.3978952727983707,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Namibia,72.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.7526999664306641,0.23420000076293945,0.75,1.0,0.42816898226737976,0.0,20.0,1.0,0.0,20.0,6.0,5,0
14051,Sri Lanka,Asia,0,0,0,0,1,0,0,0,6.907755278982137,0.0,1.0986122886681098,Presidential,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Sri Lanka,225.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.45599998474121095,0.5259999847412109,0.46666666865348816,1.0,0.6405556201934814,0.0,63.0,4.0,0.0,6.0,5.0,5,0
2395,Chile,South America,1,0,0,0,1,0,0,0,3.912023005428146,1.0986122886681098,1.791759469228055,Presidential,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.44360000610351563,0.4884000015258789,0.4749999940395355,1.0,0.5445378422737122,0.0,21.0,5.0,1.0,1.0,1.0,7,0
2992,United Kingdom,Europe,0,0,0,0,0,1,0,0,3.912023005428146,0.0,1.791759469228055,Parliamentary,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,645.0,0.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,0.35189998626708985,0.6480999755859375,0.5503876209259033,1.0,0.5941929817199707,0.0,80.0,3.0,0.0,13.0,3.0,7,0
9102,Kenya,Africa,1,1,0,0,0,0,0,0,6.907755278982137,0.0,3.332204510175204,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
10229,Namibia,Africa,0,0,0,0,1,1,0,0,5.298317366548036,1.0986122886681098,2.4849066497880004,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Namibia,72.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.7526999664306641,0.23420000076293945,0.75,1.0,0.42816898226737976,0.0,20.0,1.0,0.0,20.0,6.0,5,0
1647,Ecuador,South America,1,0,0,0,1,0,0,0,6.907755278982137,0.0,1.0986122886681098,Presidential,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,Ecuador,124.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.45038166642189026,1.0,0.7669699788093567,0.0,31.0,4.0,0.3333333432674408,4.0,1.0,4,0
6473,Romania,Europe,1,1,0,0,1,0,0,0,3.912023005428146,0.0,1.3862943611198906,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Romania,334.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.6545999908447265,0.2763999938964844,0.6856287717819214,0.5000095367431641,0.7219974398612976,0.5021833777427673,20.0,4.0,0.0,6.0,2.0,7,0
15050,Papua New Guinea,Oceania,1,0,0,0,0,0,1,0,5.703782474656201,0.0,0.6931471805599453,Parliamentary,8.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Papua New Guinea,108.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.5185185074806213,0.2924904227256775,0.9170697927474976,0.7203733921051025,36.0,9.0,0.0,8.0,3.0,5,0
1648,Ecuador,South America,0,1,0,0,0,0,0,0,4.605170185988092,0.0,1.3862943611198906,Presidential,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,Ecuador,124.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.45038166642189026,1.0,0.7669699788093567,0.0,31.0,4.0,0.3333333432674408,4.0,1.0,4,0
4588,Germany,Europe,0,0,0,0,1,0,0,0,11.512925464970229,0.0,1.791759469228055,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
14465,Thailand,Asia,0,0,0,1,0,0,0,0,9.210340371976184,0.0,2.0794415416798357,Parliamentary,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Thailand,480.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6583333611488342,0.5631042122840881,0.6405473947525024,0.4382827579975128,3.0,3.0,0.0,3.0,2.0,5,1
5043,Czech Republic,Europe,0,1,0,0,0,0,0,0,10.308952660644293,0.0,0.0,Parliamentary,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Czech Republic,200.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.48889999389648436,0.45130001068115233,0.5,0.6765999794006348,0.6804522275924683,0.3266666531562805,20.0,6.0,0.20000000298023224,4.0,1.0,7,0
5451,Croatia,Europe,0,0,0,0,0,1,0,0,8.006367567650246,0.0,0.0,Parliamentary,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Croatia,145.0,0.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,0.4719999694824219,0.44800003051757814,0.517241358757019,0.785955548286438,0.6418582797050476,0.21693693101406097,18.0,3.0,0.0,7.0,3.0,7,0
4033,France,Europe,0,1,0,0,0,0,0,0,11.512925464970229,0.0,1.0986122886681098,Parliamentary,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,France,580.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3814999771118164,0.42330001831054687,0.5775862336158752,0.8772822618484497,0.6042101979255676,0.12308517098426819,80.0,4.0,0.0,8.0,3.0,7,0
2260,Paraguay,South America,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Presidential,2.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,Paraguay,80.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.38749998807907104,0.7648283243179321,0.7167721390724182,0.2430107593536377,35.0,5.0,0.0,2.0,2.0,7,0
9103,Kenya,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,3.367295829986474,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
9104,Kenya,Africa,0,0,0,0,1,0,0,0,3.912023005428146,0.0,3.4011973816621555,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
8967,Uganda,Africa,0,0,0,0,1,0,0,0,4.605170185988092,0.0,1.791759469228055,Presidential,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Uganda,375.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.4442649483680725,1.0,0.6869258880615234,0.0,14.0,4.0,0.0,25.0,4.0,3,0
4909,Poland,Europe,0,1,0,0,1,1,0,0,3.912023005428146,0.0,0.6931471805599453,Presidential,5.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,Poland,460.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5041999816894531,0.4545999908447266,0.52173912525177,0.7750347256660461,0.64692622423172,0.22590655088424683,20.0,4.0,0.0,5.0,3.0,7,0
4313,Spain,Europe,0,1,0,0,1,0,0,0,3.912023005428146,0.0,1.0986122886681098,Parliamentary,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Spain,350.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.4386999893188477,0.52,0.4828571379184723,1.0,0.5736131072044373,0.0,33.0,4.0,0.0,6.0,6.0,7,0
1649,Ecuador,South America,0,0,0,0,1,0,0,0,5.0106352940962555,0.6931471805599453,1.6094379124341003,Presidential,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,Ecuador,124.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.45038166642189026,1.0,0.7669699788093567,0.0,31.0,4.0,0.3333333432674408,4.0,1.0,4,0
9105,Kenya,Africa,0,0,0,1,1,0,1,0,3.912023005428146,0.0,3.4339872044851463,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
9106,Kenya,Africa,1,0,0,1,0,0,0,0,3.912023005428146,0.0,3.4657359027997265,Presidential,8.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Kenya,207.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9951691031455994,0.28342124819755554,0.722778856754303,0.7200742959976196,18.0,3.0,0.0,8.0,3.0,7,0
10230,Namibia,Africa,0,0,0,0,1,0,0,1,4.605170185988092,0.0,2.5649493574615367,Presidential,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,Namibia,72.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.7526999664306641,0.23420000076293945,0.75,1.0,0.42816898226737976,0.0,20.0,1.0,0.0,20.0,6.0,5,0
4589,Germany,Europe,0,0,0,1,0,0,0,0,9.210340371976184,0.0,1.9459101490553132,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
4590,Germany,Europe,0,0,1,0,1,0,0,0,11.002099841204238,0.0,2.0794415416798357,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
7500,Sweden,Europe,0,0,0,0,0,0,0,1,6.907755278982137,0.0,0.6931471805599453,Parliamentary,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Sweden,349.0,0.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4823999786376953,0.4608000183105469,0.5100286602973938,0.36643102765083313,0.7611731290817261,0.6371484398841858,80.0,5.0,0.0,4.0,4.0,7,0
4591,Germany,Europe,0,0,1,0,1,0,0,0,6.907755278982137,0.0,2.1972245773362196,Parliamentary,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Germany,622.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4836000061035156,0.45680000305175783,0.5337620377540588,0.5966939926147461,0.7492272257804871,0.40452444553375244,62.0,5.0,0.25,5.0,1.0,7,0
9369,Tanzania,Africa,0,0,0,0,0,0,1,0,4.605170185988092,0.0,0.6931471805599453,Presidential,5.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,Tanzania,307.0,0.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.8664495348930359,1.0,0.24042494595050812,0.0,15.0,2.0,0.0,18.0,5.0,3,0
6706,Russia,Europe,0,0,0,0,1,0,0,0,5.298317366548036,0.0,2.4849066497880004,Presidential,2.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,Russia,450.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.6430000305175781,0.2745000076293945,0.699999988079071,1.0,0.4799901247024536,0.0,19.0,2.0,0.0,7.0,2.0,4,0
14466,Thailand,Asia,0,0,0,0,1,0,0,0,6.907755278982137,0.0,2.1972245773362196,Parliamentary,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Thailand,480.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6583333611488342,0.5631042122840881,0.6405473947525024,0.4382827579975128,3.0,3.0,0.0,3.0,2.0,5,1
2625,Uruguay,South America,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.0986122886681098,Presidential,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Uruguay,99.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.5050504803657532,1.0,0.6297670602798462,1.1102230246251565e-16,26.0,2.0,1.0,6.0,1.0,7,0
11264,Iraq,MENA,0,0,0,0,1,0,0,0,6.907755278982137,0.0,1.6094379124341003,Parliamentary,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Iraq,275.0,0.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,0.8772999572753907,0.07440000057220458,0.9236363768577576,0.33075904846191406,0.7183642983436584,0.6718862056732178,5.0,3.0,0.0,5.0,4.0,0,1
11265,Iraq,MENA,0,0,0,0,1,0,0,0,4.605170185988092,0.0,1.791759469228055,Parliamentary,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Iraq,275.0,0.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,0.8772999572753907,0.07440000057220458,0.9236363768577576,0.33075904846191406,0.7183642983436584,0.6718862056732178,5.0,3.0,0.0,5.0,4.0,0,1
14467,Thailand,Asia,0,0,0,1,0,0,0,0,8.699514748210191,0.0,2.302585092994046,Parliamentary,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Thailand,480.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6583333611488342,0.5631042122840881,0.6405473947525024,0.4382827579975128,3.0,3.0,0.0,3.0,2.0,5,1
4034,France,Europe,0,1,0,0,0,0,0,0,13.997832114758229,0.0,1.3862943611198906,Parliamentary,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,France,580.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,1.0,0.3814999771118164,0.42330001831054687,0.5775862336158752,0.8772822618484497,0.6042101979255676,0.12308517098426819,80.0,4.0,0.0,8.0,3.0,7,0
