countryn,cow,vdem,year,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Canada,20,66,1921,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Canada,20,66,1922,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1923,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1924,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1925,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1926,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1927,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1928,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1929,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1930,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Canada,20,66,1931,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1932,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1933,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1934,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1935,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Canada,20,66,1936,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1937,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1938,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1939,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1940,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1941,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1942,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1943,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1944,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1945,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Canada,20,66,1946,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1947,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1948,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1949,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1950,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1951,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1952,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1953,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1954,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1955,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1956,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1957,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1958,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1959,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1960,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1961,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1962,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1963,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1964,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1965,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1966,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1967,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1968,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1969,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1970,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1971,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1972,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1973,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1974,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1975,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1976,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1977,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1978,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1979,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1980,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1981,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1982,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1983,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1984,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1985,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1986,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1987,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1988,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1989,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1990,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1991,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1992,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1993,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,1994,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1995,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1996,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1997,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1998,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,1999,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2000,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2001,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2002,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2003,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2004,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2005,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2006,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,2007,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2008,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2009,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2010,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2011,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2012,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2013,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2014,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2015,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Canada,20,66,2016,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2017,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2018,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2019,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2020,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Canada,20,66,2021,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Newfoundland,21,,1832,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1833,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1834,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1835,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1836,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1837,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1838,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1839,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1840,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1841,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1842,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1843,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1844,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1845,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1846,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1847,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1848,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1862,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1868,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1869,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1870,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1871,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1872,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1873,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1874,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1875,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1876,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1877,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1878,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1879,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1880,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1881,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1882,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1883,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1884,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1885,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1886,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1887,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1888,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1889,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1890,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1891,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1892,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1893,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1894,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1895,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1896,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1897,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1898,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1899,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1900,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1901,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1902,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1903,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1904,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1905,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1906,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Newfoundland,21,,1907,0,0,1,1,1,1,4,1,4,1,2,0,0,0,0,0,1
Newfoundland,21,,1908,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1909,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1910,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1911,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1912,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1913,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1914,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1915,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1916,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1917,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1918,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1919,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1920,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1921,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1922,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1923,0,0,1,1,1,1,4,1,4,0,0,0,0,0,0,0,1
Newfoundland,21,,1924,0,0,1,1,1,1,4,1,4,0,0,0,0,1,1,0,1
Newfoundland,21,,1925,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,0,1
Newfoundland,21,,1926,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,0,1
Newfoundland,21,,1927,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,0,1
Newfoundland,21,,1928,1,1,1,1,1,1,4,1,4,0,0,0,0,1,1,1,1
Newfoundland,21,,1929,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,1,1
Newfoundland,21,,1930,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,1,1
Newfoundland,21,,1931,1,1,1,1,1,1,4,1,4,0,0,0,0,1,0,1,1
Newfoundland,21,,1932,1,1,1,1,1,1,4,1,4,0,0,0,0,1,1,1,1
Bahamas,31,145,1789,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1790,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1791,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1792,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1793,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1794,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1795,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1796,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1797,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1798,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1799,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1800,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1801,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1802,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1803,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1804,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1805,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1806,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1807,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1808,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1809,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1810,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1811,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1812,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1813,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1814,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1815,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1816,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1817,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1818,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1819,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1820,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1821,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1822,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1823,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1824,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1825,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1826,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1827,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1828,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1829,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1830,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1831,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1832,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1833,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1834,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1835,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1836,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1837,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1838,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1839,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1840,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1841,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1842,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1843,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1844,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1845,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1846,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1847,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1848,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1862,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1868,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1869,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1870,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1871,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1872,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1873,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1874,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1875,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1876,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1877,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1878,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1879,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1880,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1881,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1882,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1883,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1884,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Bahamas,31,145,1885,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
