,year,y,country,aged_15plus_unemployment_rate_percent,at_least_basic_sanitation_overall_access_percent,arms_imports_us_inflation_adjusted,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,infant_mortality_rate_per_1000_births,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gdp_ppp_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,gdp_per_capita_yearly_growth
1119,2000-01-01,0.0,23,4.545714285714285,20.96193,0.0,0.26321,65.66,27.79006,15.89241,99.5,0.421,1847.86997,48520000000.0,31629418071.0,1.09423,-4.657
1120,2001-01-01,0.0,23,4.768571428571429,21.39078,15500000.0,0.26924,65.11,27.46981,14.22034,97.7,0.424,1765.32806,48580000000.0,31768950588.0,1.1933566666666666,-1.728
1121,2002-01-01,0.0,23,4.991428571428571,21.81958,31000000.0,0.27527,64.55,31.36116,12.02348,95.7,0.426,1679.40654,47770000000.0,31989894345.0,1.2924833333333334,-3.314
1122,2003-01-01,0.0,23,5.2142857142857135,22.24801,61000000.0,0.2813,63.98,28.74101,13.96844,93.6,0.429,1566.57718,47110000000.0,31692256448.0,1.39161,-2.916
1123,2004-01-01,0.0,23,5.437142857142857,22.67638,9000000.0,0.28733,63.39,30.14129,14.71829,91.4,0.433,1583.11204,47700000000.0,34411149802.0,1.51507,-0.345
1124,2005-01-01,0.0,23,5.66,23.34993,8600000.0,0.29931,62.79,31.87898,13.84214,88.9,0.438,1565.42849,48520000000.0,38981331042.0,1.46253,0.09117
1125,2006-01-01,0.0,23,5.882857142857143,24.03461,8200000.0,0.294955,62.21,32.84093,14.18083,86.7,0.443,1575.14285,48860000000.0,40852198260.0,1.50195,-0.9779
1126,2007-01-01,0.0,23,6.105714285714285,24.73021,7800000.0,0.2906,61.62,30.49095,13.72627,84.1,0.449,1557.90829,49640000000.0,42631601254.0,1.59076,-0.1415
1127,2008-01-01,0.0,23,6.328571428571428,25.43651,7400000.0,0.28582,61.03,31.01367,18.18002,81.3,0.455,1596.25524,50790000000.0,46017112748.0,1.52286,0.4828
1128,2009-01-01,0.0,23,6.551428571428572,26.15269,7000000.0,0.27422,60.43,35.41274,14.74355,79.0,0.462,1616.37819,52720000000.0,48341545204.0,1.73024,1.851
1129,2010-01-01,0.0,23,6.774285714285714,26.87917,6600000.0,0.28645200000000004,59.82,33.49957,21.68105,76.9,0.468,1687.21652,54300000000.0,51892714635.0,1.55797,0.9721
1130,2011-01-01,0.0,23,6.997142857142856,27.61574,6200000.0,0.298684,59.22,35.28138,16.59372,75.0,0.472,1558.9687,51730000000.0,48585323042.0,1.39203,-6.691
1131,2012-01-01,0.0,23,7.22,28.36187,5800000.0,0.310916,58.62,34.98249,20.45082,72.8,0.482,1637.3928,56330000000.0,54762839531.0,1.52142,6.56
1132,2013-01-01,0.0,23,4.25,29.11738,5400000.0,0.323148,58.03,29.1604,22.9098,70.6,0.49,1769.21487,60440000000.0,59653079619.0,1.37539,4.935
1133,2014-01-01,0.0,23,3.7,29.88205,5000000.0,0.33538,57.44,28.15696,22.62046,68.5,0.492,1887.16489,60440000000.0,96007042383.0,1.47597,5.005
1134,2015-01-01,1.0,23,3.1500000000000004,30.6583,5000000.0,0.32848,56.87,27.35561,23.48476,66.6,0.503,1972.54568,60440000000.0,106000000000.0,1.71945,4.515
1135,2016-01-01,1.0,23,2.6,31.44526,5000000.0,0.32204,56.31,24.59507,21.74284,66.6,0.513,2061.21525,60440000000.0,110000000000.0,1.70746,4.52
1136,2017-01-01,1.0,23,3.27,32.24295,14000000.0,0.34078,54.65,24.92012,20.12193,66.6,0.525,2157.24519,60440000000.0,115000000000.0,1.3296,4.226
1137,2018-01-01,1.0,23,3.27,33.05108,9000000.0,0.33123,54.59,22.64068,21.21242,66.6,0.534,2247.77661,60440000000.0,124000000000.0,1.41344,3.769
1138,2019-01-01,1.0,23,3.27,33.86907,14000000.0,1.59804,54.56,23.77628,20.05864,66.6,0.538,2327.74536,60440000000.0,136000000000.0,1.22748,2.65
1139,2020-01-01,1.0,23,3.27,34.56596,7000000.0,1.59804,54.56,21.55156,22.13103,66.6,0.538,2313.79339,60440000000.0,140000000000.0,1.32824,2.65
1140,1970-01-01,0.0,24,8.06,37.53362,8000000.0,0.43785,84.22,26.20993,16.02766,126.2,0.448,906.87375,13670000000.0,22159930369.0,1.87213,0.9245
1141,1971-01-01,0.0,24,8.06,37.53362,8000000.0,0.43785,84.22,23.01816,16.6471,121.6,0.448,914.59591,14140000000.0,22159930369.0,1.84267,0.828
1142,1972-01-01,0.0,24,8.06,37.53362,1000000.0,0.43785,84.22,20.39187,18.24678,118.2,0.448,914.77704,14830000000.0,22159930369.0,1.76285,2.099
1143,1973-01-01,0.0,24,8.06,37.53362,12000000.0,0.43785,84.22,20.69373,19.89146,116.0,0.448,938.39687,15120000000.0,22159930369.0,1.76067,-0.7612
1144,1974-01-01,0.0,24,8.06,37.53362,17666666.666666668,0.43785,84.22,25.43809,17.08069,114.7,0.448,1011.24817,15870000000.0,22159930369.0,1.69194,2.093
1145,1975-01-01,0.0,24,8.06,37.53362,23333333.333333336,0.43785,84.22,22.68496,19.97387,114.3,0.448,1094.19789,16770000000.0,22159930369.0,1.72759,2.693
1146,1976-01-01,0.0,24,8.06,37.53362,29000000.0,0.43785,84.22,22.6426,17.58845,114.2,0.448,1005.28652,17140000000.0,22159930369.0,1.76233,-0.7272
1147,1977-01-01,0.0,24,8.06,37.53362,73000000.0,0.43785,84.22,25.05995,28.48921,113.9,0.448,1111.05961,18120000000.0,22159930369.0,1.71585,2.526
1148,1978-01-01,0.0,24,8.06,37.53362,37000000.0,0.43785,84.22,23.6552,31.24881,113.0,0.448,1316.54991,19110000000.0,22159930369.0,1.66512,2.292
1149,1979-01-01,0.0,24,8.06,37.53362,1000000.0,0.43785,84.22,21.07855,28.52037,111.4,0.448,1355.20775,20160000000.0,22159930369.0,1.65536,2.389
1150,1980-01-01,0.0,24,8.06,37.53362,14500000.0,0.43785,84.22,27.88475,20.98284,109.2,0.448,1289.1472,22120000000.0,22159930369.0,1.55582,6.494
1151,1981-01-01,0.0,24,8.06,37.53362,28000000.0,0.43785,84.22,21.86705,27.18771,106.3,0.448,1464.00743,25840000000.0,22159930369.0,1.81892,13.44
1152,1982-01-01,0.0,24,8.06,37.53362,114000000.0,0.43785,84.22,33.21434,24.79632,103.1,0.448,1526.26156,27900000000.0,22159930369.0,1.99052,4.934
1153,1983-01-01,0.0,24,8.06,37.53362,5000000.0,0.43785,84.22,30.3976,25.97785,99.5,0.448,1581.10249,29850000000.0,22159930369.0,1.89068,3.967
1154,1984-01-01,0.0,24,8.06,37.53362,126000000.0,0.43785,84.22,33.47859,25.94366,95.8,0.448,1646.80395,32130000000.0,22159930369.0,1.74022,4.607
1155,1985-01-01,0.0,24,8.06,37.53362,16000000.0,0.43785,84.22,33.44877,24.88495,92.4,0.448,1724.28652,34920000000.0,22159930369.0,1.33984,5.587
1156,1986-01-01,0.0,24,8.06,37.53362,11000000.0,0.43785,84.22,23.28137,25.51283,89.4,0.448,1783.54915,37350000000.0,22159930369.0,1.21782,3.869
1157,1987-01-01,0.0,24,8.06,37.53362,5000000.0,0.43785,84.22,16.69426,24.69976,87.2,0.448,1690.68549,35460000000.0,22159930369.0,1.25003,-7.852
1158,1988-01-01,0.0,24,8.06,37.53362,1000000.0,0.43785,84.22,16.03297,20.89731,85.8,0.448,1509.9572,33840000000.0,22159930369.0,1.2848,-7.352
1159,1989-01-01,0.0,24,8.06,37.53362,3000000.0,0.43785,84.22,20.70704,17.09601,85.2,0.448,1437.02722,30800000000.0,22159930369.0,1.33369,-11.6
1160,1990-01-01,0.0,24,8.06,37.53362,8000000.0,0.43785,84.22,20.18291,17.81198,85.6,0.448,1308.70769,30280000000.0,22159930369.0,1.47457,-4.476
1161,1991-01-01,0.0,24,8.06,37.53362,5500000.0,0.44407,84.26,19.99888,16.67265,86.7,0.445,1221.75291,29110000000.0,21642420093.0,1.51455,-6.528
1162,1992-01-01,0.0,24,8.06,37.53362,3000000.0,0.2157,84.27,20.54702,14.30539,88.2,0.441,1149.63115,28200000000.0,21562881506.0,1.53261,-5.78
1163,1993-01-01,0.0,24,8.06,37.53362,3250000.0,0.20944,84.27,16.39072,13.76162,89.9,0.435,1028.44346,27290000000.0,20503956419.0,1.32612,-5.822
1164,1994-01-01,0.0,24,8.06,37.53362,3500000.0,0.20327,84.17,21.48102,16.61162,91.5,0.433,1018.69203,26600000000.0,21243516616.0,1.31034,-5.077
1165,1995-01-01,0.0,24,8.06,37.53362,3750000.0,0.38777,84.03,21.61849,17.53961,93.0,0.432,1019.7331,27470000000.0,22245401074.0,1.25164,0.6815
1166,1996-01-01,0.0,24,8.06,37.53362,4000000.0,0.35279,83.9,24.26249,17.36665,94.1,0.431,1034.50787,28820000000.0,23565689864.0,1.22484,2.383
1167,1997-01-01,0.0,24,7.94,37.53362,6000000.0,0.34253,83.73,26.65066,17.68394,94.7,0.432,1053.17737,30270000000.0,25070127589.0,1.30124,2.536
1168,1998-01-01,0.0,24,7.82,37.53362,9000000.0,0.33236,83.53,21.97919,18.4534,94.7,0.434,1074.53048,31750000000.0,26819656455.0,1.39651,2.485
1169,1999-01-01,0.0,24,7.7,37.53362,4000000.0,0.32234,83.31,19.4286,17.6693,93.8,0.436,1094.11245,33130000000.0,28504183254.0,1.44385,1.97
1170,2000-01-01,0.0,24,7.58,37.53362,5500000.0,0.31253,83.1,24.85681,17.19233,91.9,0.44,1106.65395,34520000000.0,29702953566.0,1.32475,1.852
1171,2001-01-01,0.0,24,7.46,37.56566,7000000.0,0.42718,82.96,25.26122,18.77406,89.3,0.456,1124.43231,36370000000.0,31422798402.0,1.29036,2.978
1172,2002-01-01,0.0,24,6.695,37.60111,6000000.0,0.42815,82.82,22.98616,19.44139,86.2,0.458,1143.98535,38740000000.0,33674448728.0,1.33851,4.139
1173,2003-01-01,0.0,24,5.93,37.96976,5666666.666666667,0.41566,82.69,19.43691,18.09474,83.1,0.464,1174.54053,40310000000.0,36991009001.0,1.38381,1.726
1174,2004-01-01,0.0,24,5.165,38.34107,5333333.333333333,0.28907,82.56,20.54757,18.86781,80.3,0.469,1223.93423,41850000000.0,41150479814.0,1.4016,1.51
1175,2005-01-01,0.0,24,4.4,38.7142,5000000.0,0.28051,82.47,22.24546,18.67093,77.8,0.47,1217.75695,42750000000.0,43216785257.0,1.24322,-0.1057
1176,2006-01-01,0.0,24,3.7300000000000004,39.08989,2000000.0,0.272715,82.47,24.17909,17.77586,75.3,0.471,1230.13921,43890000000.0,46836896842.0,1.32738,0.4106
1177,2007-01-01,0.0,24,3.06,39.46822,1500000.0,0.26492,82.46,26.97864,18.37845,73.1,0.482,1248.6626,44890000000.0,49725787240.0,1.32661,0.03896
1178,2008-01-01,0.0,24,3.41,39.84931,1000000.0,0.26362,80.68,27.00837,19.75405,70.8,0.49,1249.37519,46260000000.0,52455619098.0,1.31234,0.8047
1179,2009-01-01,0.0,24,3.7600000000000002,40.23293,5500000.0,0.26423,78.78,19.58242,18.55969,68.8,0.498,1246.80742,46860000000.0,54816584628.0,1.31934,-0.9062
1180,2010-01-01,0.0,24,4.11,40.6195,10000000.0,0.26571,76.77,22.36889,18.22844,66.2,0.505,1248.18046,48280000000.0,56746713130.0,1.35426,0.8004
1181,2011-01-01,0.0,24,3.9650000000000003,41.00878,9500000.0,0.25722,76.86,24.22969,18.7324,64.4,0.514,1255.47724,50110000000.0,59871368066.0,1.18444,1.56
1182,2012-01-01,0.0,24,3.8200000000000003,41.40088,9000000.0,0.25113,76.95,23.87672,18.00074,62.4,0.525,1278.16438,52250000000.0,62629408092.0,1.21785,2.028
1183,2013-01-01,0.0,24,3.675,41.79553,139000000.0,0.24408,77.02,23.63911,18.65155,60.4,0.534,1306.02748,54500000000.0,67829555750.0,1.21441,2.096
1184,2014-01-01,0.0,24,3.53,42.19282,122000000.0,0.23714,77.06,23.60998,19.72783,58.6,0.54,1343.92846,54500000000.0,74535991978.0,1.14909,2.211
1185,2015-01-01,0.0,24,3.53,42.59281,9000000.0,0.23229,77.07,20.98915,18.24986,57.1,0.549,1382.50979,54500000000.0,78039557073.0,1.14443,2.493
1186,2016-01-01,0.0,24,3.53,42.99559,20000000.0,0.22566,77.07,18.94998,19.81805,57.1,0.553,1407.27452,54500000000.0,82998880760.0,1.18754,2.66
1187,2017-01-01,0.0,24,3.53,43.4005,8000000.0,0.22476,77.05,18.3511,19.44514,57.1,0.557,1419.17613,54500000000.0,88388067006.0,1.17379,2.742
1188,2018-01-01,0.0,24,3.53,43.80832,2000000.0,0.31273,76.99,18.73625,19.53803,57.1,0.56,1437.27153,54500000000.0,94072098108.0,1.1116,2.818
1189,2019-01-01,0.0,24,3.53,44.21839,4000000.0,0.3,76.9,19.85009,18.93465,57.1,0.563,1449.27755,54500000000.0,98802012099.0,1.08676,2.781
1190,2020-01-01,0.0,24,3.53,44.63112,4000000.0,0.3,76.9,15.03507,17.74303,57.1,0.563,1419.67671,54500000000.0,100000000000.0,1.01044,2.781
1191,1970-01-01,0.0,25,2.85,24.07825,19000000.0,0.40028,71.15,22.62529,0.0,149.0,0.369,1290.74529,27140000000.0,20281898135.0,6e-05,-3.007
1192,1971-01-01,0.0,25,2.85,24.07825,155000000.0,0.40028,71.15,22.62529,0.0,147.5,0.369,1331.45832,29270000000.0,20281898135.0,5e-05,4.835
1193,1972-01-01,0.0,25,2.85,24.07825,15000000.0,0.40028,71.15,22.62529,0.0,145.9,0.369,1298.28632,29430000000.0,20281898135.0,4e-05,-2.186
1194,1973-01-01,0.0,25,2.85,24.07825,5000000.0,0.40028,71.15,22.62529,0.0,144.2,0.369,1367.09679,31800000000.0,20281898135.0,3e-05,5.1
1195,1974-01-01,0.0,25,2.85,24.07825,9000000.0,0.40028,71.15,22.62529,0.0,142.5,0.369,1372.45661,33730000000.0,20281898135.0,5e-05,3.138
1196,1975-01-01,0.0,25,2.85,24.07825,379000000.0,0.40028,71.15,22.62529,0.0,140.7,0.369,1268.70116,30380000000.0,20281898135.0,5e-05,-12.49
1197,1976-01-01,0.0,25,2.85,24.07825,131000000.0,0.40028,71.15,22.62529,0.0,138.9,0.369,1167.8514,28350000000.0,20281898135.0,3e-05,-9.382
1198,1977-01-01,0.0,25,2.85,24.07825,31000000.0,0.40028,71.15,22.62529,0.0,137.1,0.369,1143.31791,28140000000.0,20281898135.0,3e-05,-3.649
1199,1978-01-01,0.0,25,2.85,24.07825,38000000.0,0.40028,71.15,22.62529,0.0,135.4,0.369,1051.53474,26650000000.0,20281898135.0,3e-05,-8.095
1200,1979-01-01,0.0,25,2.85,24.07825,15000000.0,0.40028,71.15,22.62529,0.0,133.7,0.369,1026.95553,26570000000.0,20281898135.0,3e-05,-3.195
1201,1980-01-01,0.0,25,2.85,24.07825,10000000.0,0.40028,71.15,22.62529,0.0,132.0,0.369,1021.81222,27210000000.0,20281898135.0,0.37332,-0.4838
1202,1981-01-01,0.0,25,2.85,24.07825,12000000.0,0.40028,71.15,22.62529,0.0,130.5,0.369,1019.47495,27990000000.0,20281898135.0,0.74661,0.05268
1203,1982-01-01,0.0,25,2.85,24.07825,15000000.0,0.40028,71.15,22.62529,0.0,129.0,0.369,990.02346,27870000000.0,20281898135.0,1.1199000000000001,-3.134
1204,1983-01-01,0.0,25,2.85,24.07825,5000000.0,0.40028,71.15,22.62529,0.0,127.7,0.369,979.73144,28250000000.0,20281898135.0,1.49319,-1.356
1205,1984-01-01,0.0,25,2.85,24.07825,16000000.0,0.40028,71.15,22.62529,0.0,126.3,0.369,1008.60134,29830000000.0,20281898135.0,1.86648,2.708
